Partner	Province	District	Health Facility	DATIM_code	SISMA_code	Type	Period	attribute	value	indicator
EGPAF	Gaza	Guija	Guijá CS	r6p12UeHOyg	1090706	ER_P1	2021-03-20	TX_CURR_TPT_Not_Comp_POS_Screen	6	Recent Pos TB Screen
EGPAF	Gaza	Guija	Guijá CS	r6p12UeHOyg	1090706	ER_P1	2021-03-20	TX_CURR_W_TPT_last7Mo	487	Actively on TPT
EGPAF	Gaza	Guija	Guijá CS	r6p12UeHOyg	1090706	ER_P1	2021-03-20	TX_CURTot	3236	TX_CURR
EGPAF	Gaza	Guija	Guijá CS	r6p12UeHOyg	1090706	ER_P1	2021-03-20	TPT_candidates	926	TPT Candidates
EGPAF	Gaza	Guija	Guijá CS	r6p12UeHOyg	1090706	ER_P1	2021-03-20	TPT_ineligible	57	TPT Ineligible
EGPAF	Gaza	Guija	Mbalavala CS	rPPdTvv1QoY	1090701	ER_P3	2021-03-20	TX_CURR_TPT_Com	87	TPT Completed
EGPAF	Gaza	Guija	Mbalavala CS	rPPdTvv1QoY	1090701	ER_P3	2021-03-20	TX_CURR_TB_tto	0	Recent Active TB TX
EGPAF	Gaza	Guija	Mbalavala CS	rPPdTvv1QoY	1090701	ER_P3	2021-03-20	TX_CURR_TPT_Not_Comp_POS_Screen	1	Recent Pos TB Screen
EGPAF	Gaza	Guija	Mbalavala CS	rPPdTvv1QoY	1090701	ER_P3	2021-03-20	TX_CURR_W_TPT_last7Mo	28	Actively on TPT
EGPAF	Gaza	Guija	Mbalavala CS	rPPdTvv1QoY	1090701	ER_P3	2021-03-20	TX_CURTot	384	TX_CURR
EGPAF	Gaza	Guija	Mbalavala CS	rPPdTvv1QoY	1090701	ER_P3	2021-03-20	TPT_candidates	268	TPT Candidates
EGPAF	Gaza	Guija	Mbalavala CS	rPPdTvv1QoY	1090701	ER_P3	2021-03-20	TPT_ineligible	1	TPT Ineligible
EGPAF	Gaza	Guija	Mpelane PS	v6BprVsEEt2	1090712	ER_P2	2021-03-20	TX_CURR_TPT_Com	706	TPT Completed
EGPAF	Gaza	Guija	Mpelane PS	v6BprVsEEt2	1090712	ER_P2	2021-03-20	TX_CURR_TB_tto	2	Recent Active TB TX
EGPAF	Gaza	Guija	Mpelane PS	v6BprVsEEt2	1090712	ER_P2	2021-03-20	TX_CURR_TPT_Not_Comp_POS_Screen	0	Recent Pos TB Screen
EGPAF	Gaza	Guija	Mpelane PS	v6BprVsEEt2	1090712	ER_P2	2021-03-20	TX_CURR_W_TPT_last7Mo	47	Actively on TPT
EGPAF	Gaza	Guija	Mpelane PS	v6BprVsEEt2	1090712	ER_P2	2021-03-20	TX_CURTot	891	TX_CURR
EGPAF	Gaza	Guija	Mpelane PS	v6BprVsEEt2	1090712	ER_P2	2021-03-20	TPT_candidates	136	TPT Candidates
EGPAF	Gaza	Guija	Mpelane PS	v6BprVsEEt2	1090712	ER_P2	2021-03-20	TPT_ineligible	2	TPT Ineligible
EGPAF	Gaza	Guija	Mubanguene PSA	ZGyAErBl5PS	1090713	ER_P2	2021-03-20	TX_CURR_TPT_Com	267	TPT Completed
EGPAF	Gaza	Guija	Mubanguene PSA	ZGyAErBl5PS	1090713	ER_P2	2021-03-20	TX_CURR_TB_tto	6	Recent Active TB TX
EGPAF	Gaza	Guija	Mubanguene PSA	ZGyAErBl5PS	1090713	ER_P2	2021-03-20	TX_CURR_TPT_Not_Comp_POS_Screen	0	Recent Pos TB Screen
EGPAF	Gaza	Guija	Mubanguene PSA	ZGyAErBl5PS	1090713	ER_P2	2021-03-20	TX_CURR_W_TPT_last7Mo	56	Actively on TPT
EGPAF	Gaza	Guija	Mubanguene PSA	ZGyAErBl5PS	1090713	ER_P2	2021-03-20	TX_CURTot	898	TX_CURR
EGPAF	Gaza	Guija	Mubanguene PSA	ZGyAErBl5PS	1090713	ER_P2	2021-03-20	TPT_candidates	569	TPT Candidates
EGPAF	Gaza	Guija	Mubanguene PSA	ZGyAErBl5PS	1090713	ER_P2	2021-03-20	TPT_ineligible	6	TPT Ineligible
EGPAF	Gaza	Guija	Nalazy PS	cs2MtDT1y17	1090707	ER_P2	2021-03-20	TX_CURR_TPT_Com	196	TPT Completed
EGPAF	Gaza	Guija	Nalazy PS	cs2MtDT1y17	1090707	ER_P2	2021-03-20	TX_CURR_TB_tto	1	Recent Active TB TX
EGPAF	Gaza	Guija	Nalazy PS	cs2MtDT1y17	1090707	ER_P2	2021-03-20	TX_CURR_TPT_Not_Comp_POS_Screen	0	Recent Pos TB Screen
EGPAF	Gaza	Guija	Nalazy PS	cs2MtDT1y17	1090707	ER_P2	2021-03-20	TX_CURR_W_TPT_last7Mo	33	Actively on TPT
EGPAF	Gaza	Guija	Nalazy PS	cs2MtDT1y17	1090707	ER_P2	2021-03-20	TX_CURTot	920	TX_CURR
EGPAF	Gaza	Guija	Nalazy PS	cs2MtDT1y17	1090707	ER_P2	2021-03-20	TPT_candidates	690	TPT Candidates
EGPAF	Gaza	Guija	Nalazy PS	cs2MtDT1y17	1090707	ER_P2	2021-03-20	TPT_ineligible	1	TPT Ineligible
EGPAF	Gaza	Limpopo	Chipenhe PS	AWYFb5fwcYb	1091208	ER_P2	2021-03-20	TX_CURR_TPT_Com	1510	TPT Completed
EGPAF	Gaza	Limpopo	Chipenhe PS	AWYFb5fwcYb	1091208	ER_P2	2021-03-20	TX_CURR_TB_tto	37	Recent Active TB TX
EGPAF	Gaza	Limpopo	Chipenhe PS	AWYFb5fwcYb	1091208	ER_P2	2021-03-20	TX_CURR_TPT_Not_Comp_POS_Screen	1	Recent Pos TB Screen
EGPAF	Gaza	Limpopo	Chipenhe PS	AWYFb5fwcYb	1091208	ER_P2	2021-03-20	TX_CURR_W_TPT_last7Mo	475	Actively on TPT
EGPAF	Gaza	Limpopo	Chipenhe PS	AWYFb5fwcYb	1091208	ER_P2	2021-03-20	TX_CURTot	2090	TX_CURR
EGPAF	Gaza	Limpopo	Chipenhe PS	AWYFb5fwcYb	1091208	ER_P2	2021-03-20	TPT_candidates	67	TPT Candidates
EGPAF	Gaza	Limpopo	Chipenhe PS	AWYFb5fwcYb	1091208	ER_P2	2021-03-20	TPT_ineligible	38	TPT Ineligible
EGPAF	Gaza	Limpopo	Chissano PS	LiLYwGv2WWN	1090209	ER_P2	2021-03-20	TX_CURR_TPT_Com	1804	TPT Completed
EGPAF	Gaza	Limpopo	Chissano PS	LiLYwGv2WWN	1090209	ER_P2	2021-03-20	TX_CURR_TB_tto	69	Recent Active TB TX
EGPAF	Gaza	Limpopo	Chissano PS	LiLYwGv2WWN	1090209	ER_P2	2021-03-20	TX_CURR_TPT_Not_Comp_POS_Screen	8	Recent Pos TB Screen
EGPAF	Gaza	Limpopo	Chissano PS	LiLYwGv2WWN	1090209	ER_P2	2021-03-20	TX_CURR_W_TPT_last7Mo	469	Actively on TPT
EGPAF	Gaza	Limpopo	Chissano PS	LiLYwGv2WWN	1090209	ER_P2	2021-03-20	TX_CURTot	3197	TX_CURR
EGPAF	Gaza	Limpopo	Chissano PS	LiLYwGv2WWN	1090209	ER_P2	2021-03-20	TPT_candidates	847	TPT Candidates
EGPAF	Gaza	Limpopo	Chissano PS	LiLYwGv2WWN	1090209	ER_P2	2021-03-20	TPT_ineligible	77	TPT Ineligible
EGPAF	Gaza	Limpopo	Licilo PS	cB7mNM1MNm0	1090211	ER_P2	2021-03-20	TX_CURR_TPT_Com	1058	TPT Completed
EGPAF	Gaza	Limpopo	Licilo PS	cB7mNM1MNm0	1090211	ER_P2	2021-03-20	TX_CURR_TB_tto	14	Recent Active TB TX
EGPAF	Gaza	Limpopo	Licilo PS	cB7mNM1MNm0	1090211	ER_P2	2021-03-20	TX_CURR_TPT_Not_Comp_POS_Screen	0	Recent Pos TB Screen
EGPAF	Gaza	Limpopo	Licilo PS	cB7mNM1MNm0	1090211	ER_P2	2021-03-20	TX_CURR_W_TPT_last7Mo	104	Actively on TPT
EGPAF	Gaza	Limpopo	Licilo PS	cB7mNM1MNm0	1090211	ER_P2	2021-03-20	TX_CURTot	1545	TX_CURR
EGPAF	Gaza	Limpopo	Licilo PS	cB7mNM1MNm0	1090211	ER_P2	2021-03-20	TPT_candidates	369	TPT Candidates
EGPAF	Gaza	Limpopo	Licilo PS	cB7mNM1MNm0	1090211	ER_P2	2021-03-20	TPT_ineligible	14	TPT Ineligible
EGPAF	Gaza	Limpopo	Vladimir Lénine PS	jf0RxRXJQD0	1091215	ER_P2	2021-03-20	TX_CURR_TPT_Com	474	TPT Completed
EGPAF	Gaza	Limpopo	Vladimir Lénine PS	jf0RxRXJQD0	1091215	ER_P2	2021-03-20	TX_CURR_TB_tto	8	Recent Active TB TX
EGPAF	Gaza	Limpopo	Vladimir Lénine PS	jf0RxRXJQD0	1091215	ER_P2	2021-03-20	TX_CURR_TPT_Not_Comp_POS_Screen	2	Recent Pos TB Screen
EGPAF	Gaza	Limpopo	Vladimir Lénine PS	jf0RxRXJQD0	1091215	ER_P2	2021-03-20	TX_CURR_W_TPT_last7Mo	222	Actively on TPT
EGPAF	Gaza	Limpopo	Vladimir Lénine PS	jf0RxRXJQD0	1091215	ER_P2	2021-03-20	TX_CURTot	877	TX_CURR
EGPAF	Gaza	Limpopo	Vladimir Lénine PS	jf0RxRXJQD0	1091215	ER_P2	2021-03-20	TPT_candidates	171	TPT Candidates
EGPAF	Gaza	Limpopo	Vladimir Lénine PS	jf0RxRXJQD0	1091215	ER_P2	2021-03-20	TPT_ineligible	10	TPT Ineligible
EGPAF	Gaza	Limpopo	Zonguene PS	O2p0zdfIFmP	1091214	ER_P2	2021-03-20	TX_CURR_TPT_Com	510	TPT Completed
EGPAF	Gaza	Limpopo	Zonguene PS	O2p0zdfIFmP	1091214	ER_P2	2021-03-20	TX_CURR_TB_tto	38	Recent Active TB TX
EGPAF	Gaza	Limpopo	Zonguene PS	O2p0zdfIFmP	1091214	ER_P2	2021-03-20	TX_CURR_TPT_Not_Comp_POS_Screen	0	Recent Pos TB Screen
EGPAF	Gaza	Limpopo	Zonguene PS	O2p0zdfIFmP	1091214	ER_P2	2021-03-20	TX_CURR_W_TPT_last7Mo	556	Actively on TPT
EGPAF	Gaza	Limpopo	Zonguene PS	O2p0zdfIFmP	1091214	ER_P2	2021-03-20	TX_CURTot	1576	TX_CURR
EGPAF	Gaza	Limpopo	Zonguene PS	O2p0zdfIFmP	1091214	ER_P2	2021-03-20	TPT_candidates	472	TPT Candidates
EGPAF	Gaza	Limpopo	Zonguene PS	O2p0zdfIFmP	1091214	ER_P2	2021-03-20	TPT_ineligible	38	TPT Ineligible
EGPAF	Gaza	Mabalane	Combomune PS	WUChzooYWJ1	1090807	ER_P2	2021-03-20	TX_CURR_TPT_Com	319	TPT Completed
EGPAF	Gaza	Mabalane	Combomune PS	WUChzooYWJ1	1090807	ER_P2	2021-03-20	TX_CURR_TB_tto	17	Recent Active TB TX
EGPAF	Gaza	Mabalane	Combomune PS	WUChzooYWJ1	1090807	ER_P2	2021-03-20	TX_CURR_TPT_Not_Comp_POS_Screen	2	Recent Pos TB Screen
EGPAF	Gaza	Mabalane	Combomune PS	WUChzooYWJ1	1090807	ER_P2	2021-03-20	TX_CURR_W_TPT_last7Mo	80	Actively on TPT
EGPAF	Gaza	Mabalane	Combomune PS	WUChzooYWJ1	1090807	ER_P2	2021-03-20	TX_CURTot	859	TX_CURR
EGPAF	Gaza	Mabalane	Combomune PS	WUChzooYWJ1	1090807	ER_P2	2021-03-20	TPT_candidates	441	TPT Candidates
EGPAF	Gaza	Mabalane	Combomune PS	WUChzooYWJ1	1090807	ER_P2	2021-03-20	TPT_ineligible	19	TPT Ineligible
EGPAF	Gaza	Mabalane	Mabalane CS II	fuVClko8HKS	1090809	ER_P2	2021-03-20	TX_CURR_TPT_Com	689	TPT Completed
EGPAF	Gaza	Mabalane	Mabalane CS II	fuVClko8HKS	1090809	ER_P2	2021-03-20	TX_CURR_TB_tto	36	Recent Active TB TX
EGPAF	Gaza	Mabalane	Mabalane CS II	fuVClko8HKS	1090809	ER_P2	2021-03-20	TX_CURR_TPT_Not_Comp_POS_Screen	2	Recent Pos TB Screen
EGPAF	Gaza	Mabalane	Mabalane CS II	fuVClko8HKS	1090809	ER_P2	2021-03-20	TX_CURR_W_TPT_last7Mo	95	Actively on TPT
EGPAF	Gaza	Mabalane	Mabalane CS II	fuVClko8HKS	1090809	ER_P2	2021-03-20	TX_CURTot	1211	TX_CURR
EGPAF	Gaza	Mabalane	Mabalane CS II	fuVClko8HKS	1090809	ER_P2	2021-03-20	TPT_candidates	389	TPT Candidates
EGPAF	Gaza	Mabalane	Mabalane CS II	fuVClko8HKS	1090809	ER_P2	2021-03-20	TPT_ineligible	38	TPT Ineligible
EGPAF	Gaza	Mandlakaze	Betula PS	P8tFheT6TtS	1090908	ER_P3	2021-03-20	TX_CURR_TPT_Com	201	TPT Completed
EGPAF	Gaza	Mandlakaze	Betula PS	P8tFheT6TtS	1090908	ER_P3	2021-03-20	TX_CURR_TB_tto	1	Recent Active TB TX
EGPAF	Gaza	Mandlakaze	Betula PS	P8tFheT6TtS	1090908	ER_P3	2021-03-20	TX_CURR_TPT_Not_Comp_POS_Screen	0	Recent Pos TB Screen
EGPAF	Gaza	Mandlakaze	Betula PS	P8tFheT6TtS	1090908	ER_P3	2021-03-20	TX_CURR_W_TPT_last7Mo	68	Actively on TPT
EGPAF	Gaza	Mandlakaze	Betula PS	P8tFheT6TtS	1090908	ER_P3	2021-03-20	TX_CURTot	358	TX_CURR
EGPAF	Gaza	Mandlakaze	Betula PS	P8tFheT6TtS	1090908	ER_P3	2021-03-20	TPT_candidates	88	TPT Candidates
EGPAF	Gaza	Mandlakaze	Betula PS	P8tFheT6TtS	1090908	ER_P3	2021-03-20	TPT_ineligible	1	TPT Ineligible
EGPAF	Gaza	Mandlakaze	Centro de Saude de Incadine	DrLeENdZwxX	1090927	ER_P2	2021-03-20	TX_CURR_TPT_Com	308	TPT Completed
EGPAF	Gaza	Mandlakaze	Centro de Saude de Incadine	DrLeENdZwxX	1090927	ER_P2	2021-03-20	TX_CURR_TB_tto	5	Recent Active TB TX
EGPAF	Gaza	Mandlakaze	Centro de Saude de Incadine	DrLeENdZwxX	1090927	ER_P2	2021-03-20	TX_CURR_TPT_Not_Comp_POS_Screen	1	Recent Pos TB Screen
EGPAF	Gaza	Mandlakaze	Centro de Saude de Incadine	DrLeENdZwxX	1090927	ER_P2	2021-03-20	TX_CURR_W_TPT_last7Mo	76	Actively on TPT
EGPAF	Gaza	Mandlakaze	Centro de Saude de Incadine	DrLeENdZwxX	1090927	ER_P2	2021-03-20	TX_CURTot	631	TX_CURR
EGPAF	Gaza	Mandlakaze	Centro de Saude de Incadine	DrLeENdZwxX	1090927	ER_P2	2021-03-20	TPT_candidates	241	TPT Candidates
EGPAF	Gaza	Mandlakaze	Centro de Saude de Incadine	DrLeENdZwxX	1090927	ER_P2	2021-03-20	TPT_ineligible	6	TPT Ineligible
EGPAF	Gaza	Mandlakaze	Centro de Saude de Macasselane	u0ezFwC4OLL	1090928	ER_P3	2021-03-20	TX_CURR_TPT_Com	192	TPT Completed
EGPAF	Gaza	Mandlakaze	Centro de Saude de Macasselane	u0ezFwC4OLL	1090928	ER_P3	2021-03-20	TX_CURR_TB_tto	2	Recent Active TB TX
EGPAF	Gaza	Mandlakaze	Centro de Saude de Macasselane	u0ezFwC4OLL	1090928	ER_P3	2021-03-20	TX_CURR_TPT_Not_Comp_POS_Screen	0	Recent Pos TB Screen
EGPAF	Gaza	Mandlakaze	Centro de Saude de Macasselane	u0ezFwC4OLL	1090928	ER_P3	2021-03-20	TX_CURR_W_TPT_last7Mo	53	Actively on TPT
EGPAF	Gaza	Mandlakaze	Centro de Saude de Macasselane	u0ezFwC4OLL	1090928	ER_P3	2021-03-20	TX_CURTot	333	TX_CURR
EGPAF	Gaza	Mandlakaze	Centro de Saude de Macasselane	u0ezFwC4OLL	1090928	ER_P3	2021-03-20	TPT_candidates	86	TPT Candidates
EGPAF	Gaza	Mandlakaze	Centro de Saude de Macasselane	u0ezFwC4OLL	1090928	ER_P3	2021-03-20	TPT_ineligible	2	TPT Ineligible
EGPAF	Gaza	Mandlakaze	Chibonzane PS	Wog7gclb7TJ	1090911	ER_P2	2021-03-20	TX_CURR_TPT_Com	505	TPT Completed
EGPAF	Gaza	Mandlakaze	Chibonzane PS	Wog7gclb7TJ	1090911	ER_P2	2021-03-20	TX_CURR_TB_tto	8	Recent Active TB TX
EGPAF	Gaza	Mandlakaze	Chibonzane PS	Wog7gclb7TJ	1090911	ER_P2	2021-03-20	TX_CURR_TPT_Not_Comp_POS_Screen	0	Recent Pos TB Screen
EGPAF	Gaza	Mandlakaze	Chibonzane PS	Wog7gclb7TJ	1090911	ER_P2	2021-03-20	TX_CURR_W_TPT_last7Mo	52	Actively on TPT
EGPAF	Gaza	Mandlakaze	Chibonzane PS	Wog7gclb7TJ	1090911	ER_P2	2021-03-20	TX_CURTot	649	TX_CURR
EGPAF	Gaza	Mandlakaze	Chibonzane PS	Wog7gclb7TJ	1090911	ER_P2	2021-03-20	TPT_candidates	84	TPT Candidates
EGPAF	Gaza	Mandlakaze	Chibonzane PS	Wog7gclb7TJ	1090911	ER_P2	2021-03-20	TPT_ineligible	8	TPT Ineligible
EGPAF	Gaza	Mandlakaze	Chicavane PS	EjFYleP5G9K	1090918	ER_P3	2021-03-20	TX_CURR_TPT_Com	146	TPT Completed
EGPAF	Gaza	Mandlakaze	Chicavane PS	EjFYleP5G9K	1090918	ER_P3	2021-03-20	TX_CURR_TB_tto	0	Recent Active TB TX
EGPAF	Gaza	Mandlakaze	Chicavane PS	EjFYleP5G9K	1090918	ER_P3	2021-03-20	TX_CURR_TPT_Not_Comp_POS_Screen	0	Recent Pos TB Screen
EGPAF	Gaza	Mandlakaze	Chicavane PS	EjFYleP5G9K	1090918	ER_P3	2021-03-20	TX_CURR_W_TPT_last7Mo	49	Actively on TPT
EGPAF	Gaza	Mandlakaze	Chicavane PS	EjFYleP5G9K	1090918	ER_P3	2021-03-20	TX_CURTot	234	TX_CURR
EGPAF	Gaza	Mandlakaze	Chicavane PS	EjFYleP5G9K	1090918	ER_P3	2021-03-20	TPT_candidates	39	TPT Candidates
EGPAF	Gaza	Mandlakaze	Chicavane PS	EjFYleP5G9K	1090918	ER_P3	2021-03-20	TPT_ineligible	0	TPT Ineligible
EGPAF	Gaza	Mandlakaze	Chidenguele PS	YDuoFIKpONe	1090906	ER_P2	2021-03-20	TX_CURR_TPT_Com	898	TPT Completed
EGPAF	Gaza	Mandlakaze	Chidenguele PS	YDuoFIKpONe	1090906	ER_P2	2021-03-20	TX_CURR_TB_tto	32	Recent Active TB TX
EGPAF	Gaza	Mandlakaze	Chidenguele PS	YDuoFIKpONe	1090906	ER_P2	2021-03-20	TX_CURR_TPT_Not_Comp_POS_Screen	1	Recent Pos TB Screen
EGPAF	Gaza	Mandlakaze	Chidenguele PS	YDuoFIKpONe	1090906	ER_P2	2021-03-20	TX_CURR_W_TPT_last7Mo	111	Actively on TPT
EGPAF	Gaza	Mandlakaze	Chidenguele PS	YDuoFIKpONe	1090906	ER_P2	2021-03-20	TX_CURTot	1343	TX_CURR
EGPAF	Gaza	Mandlakaze	Chidenguele PS	YDuoFIKpONe	1090906	ER_P2	2021-03-20	TPT_candidates	301	TPT Candidates
EGPAF	Gaza	Mandlakaze	Chidenguele PS	YDuoFIKpONe	1090906	ER_P2	2021-03-20	TPT_ineligible	33	TPT Ineligible
EGPAF	Gaza	Mandlakaze	Dengoine CS III	kdXwwhZfS7V	1090907	ER_P2	2021-03-20	TX_CURR_TPT_Com	209	TPT Completed
EGPAF	Gaza	Mandlakaze	Dengoine CS III	kdXwwhZfS7V	1090907	ER_P2	2021-03-20	TX_CURR_TB_tto	2	Recent Active TB TX
EGPAF	Gaza	Mandlakaze	Dengoine CS III	kdXwwhZfS7V	1090907	ER_P2	2021-03-20	TX_CURR_TPT_Not_Comp_POS_Screen	4	Recent Pos TB Screen
EGPAF	Gaza	Mandlakaze	Dengoine CS III	kdXwwhZfS7V	1090907	ER_P2	2021-03-20	TX_CURR_W_TPT_last7Mo	37	Actively on TPT
EGPAF	Gaza	Mandlakaze	Dengoine CS III	kdXwwhZfS7V	1090907	ER_P2	2021-03-20	TX_CURTot	537	TX_CURR
EGPAF	Gaza	Mandlakaze	Dengoine CS III	kdXwwhZfS7V	1090907	ER_P2	2021-03-20	TPT_candidates	285	TPT Candidates
EGPAF	Gaza	Mandlakaze	Dengoine CS III	kdXwwhZfS7V	1090907	ER_P2	2021-03-20	TPT_ineligible	6	TPT Ineligible
EGPAF	Gaza	Mandlakaze	Laranjeiras PSA	D3wXzwwrBE7	1090920	ER_P3	2021-03-20	TX_CURR_TPT_Com	405	TPT Completed
EGPAF	Gaza	Mandlakaze	Laranjeiras PSA	D3wXzwwrBE7	1090920	ER_P3	2021-03-20	TX_CURR_TB_tto	3	Recent Active TB TX
EGPAF	Gaza	Mandlakaze	Laranjeiras PSA	D3wXzwwrBE7	1090920	ER_P3	2021-03-20	TX_CURR_TPT_Not_Comp_POS_Screen	0	Recent Pos TB Screen
EGPAF	Gaza	Mandlakaze	Laranjeiras PSA	D3wXzwwrBE7	1090920	ER_P3	2021-03-20	TX_CURR_W_TPT_last7Mo	58	Actively on TPT
EGPAF	Gaza	Mandlakaze	Laranjeiras PSA	D3wXzwwrBE7	1090920	ER_P3	2021-03-20	TX_CURTot	615	TX_CURR
EGPAF	Gaza	Mandlakaze	Laranjeiras PSA	D3wXzwwrBE7	1090920	ER_P3	2021-03-20	TPT_candidates	149	TPT Candidates
EGPAF	Gaza	Mandlakaze	Laranjeiras PSA	D3wXzwwrBE7	1090920	ER_P3	2021-03-20	TPT_ineligible	3	TPT Ineligible
EGPAF	Gaza	Mandlakaze	Macuácua CS III	L3iJ4hZ2ypn	1090912	ER_P2	2021-03-20	TX_CURR_TPT_Com	456	TPT Completed
EGPAF	Gaza	Mandlakaze	Macuácua CS III	L3iJ4hZ2ypn	1090912	ER_P2	2021-03-20	TX_CURR_TB_tto	32	Recent Active TB TX
EGPAF	Gaza	Mandlakaze	Macuácua CS III	L3iJ4hZ2ypn	1090912	ER_P2	2021-03-20	TX_CURR_TPT_Not_Comp_POS_Screen	1	Recent Pos TB Screen
EGPAF	Gaza	Mandlakaze	Macuácua CS III	L3iJ4hZ2ypn	1090912	ER_P2	2021-03-20	TX_CURR_W_TPT_last7Mo	113	Actively on TPT
EGPAF	Gaza	Mandlakaze	Macuácua CS III	L3iJ4hZ2ypn	1090912	ER_P2	2021-03-20	TX_CURTot	1186	TX_CURR
EGPAF	Gaza	Mandlakaze	Macuácua CS III	L3iJ4hZ2ypn	1090912	ER_P2	2021-03-20	TPT_candidates	584	TPT Candidates
EGPAF	Gaza	Mandlakaze	Macuácua CS III	L3iJ4hZ2ypn	1090912	ER_P2	2021-03-20	TPT_ineligible	33	TPT Ineligible
EGPAF	Gaza	Mandlakaze	Manjacaze CS	xlYle4v5GZ8	1090901	ER_P1	2021-03-20	TX_CURR_TPT_Com	2670	TPT Completed
EGPAF	Gaza	Mandlakaze	Manjacaze CS	xlYle4v5GZ8	1090901	ER_P1	2021-03-20	TX_CURR_TB_tto	144	Recent Active TB TX
EGPAF	Gaza	Mandlakaze	Manjacaze CS	xlYle4v5GZ8	1090901	ER_P1	2021-03-20	TX_CURR_TPT_Not_Comp_POS_Screen	6	Recent Pos TB Screen
EGPAF	Gaza	Mandlakaze	Manjacaze CS	xlYle4v5GZ8	1090901	ER_P1	2021-03-20	TX_CURR_W_TPT_last7Mo	440	Actively on TPT
EGPAF	Gaza	Mandlakaze	Manjacaze CS	xlYle4v5GZ8	1090901	ER_P1	2021-03-20	TX_CURTot	5036	TX_CURR
EGPAF	Gaza	Mandlakaze	Manjacaze CS	xlYle4v5GZ8	1090901	ER_P1	2021-03-20	TPT_candidates	1776	TPT Candidates
EGPAF	Gaza	Mandlakaze	Manjacaze CS	xlYle4v5GZ8	1090901	ER_P1	2021-03-20	TPT_ineligible	150	TPT Ineligible
EGPAF	Gaza	Mandlakaze	Mausse PS	sG2EfH7UYLQ	1090919	ER_P3	2021-03-20	TX_CURR_TPT_Com	111	TPT Completed
EGPAF	Gaza	Mandlakaze	Mausse PS	sG2EfH7UYLQ	1090919	ER_P3	2021-03-20	TX_CURR_TB_tto	4	Recent Active TB TX
EGPAF	Gaza	Mandlakaze	Mausse PS	sG2EfH7UYLQ	1090919	ER_P3	2021-03-20	TX_CURR_TPT_Not_Comp_POS_Screen	0	Recent Pos TB Screen
EGPAF	Gaza	Mandlakaze	Mausse PS	sG2EfH7UYLQ	1090919	ER_P3	2021-03-20	TX_CURR_W_TPT_last7Mo	85	Actively on TPT
EGPAF	Gaza	Mandlakaze	Mausse PS	sG2EfH7UYLQ	1090919	ER_P3	2021-03-20	TX_CURTot	461	TX_CURR
EGPAF	Gaza	Mandlakaze	Mausse PS	sG2EfH7UYLQ	1090919	ER_P3	2021-03-20	TPT_candidates	261	TPT Candidates
EGPAF	Gaza	Mandlakaze	Mausse PS	sG2EfH7UYLQ	1090919	ER_P3	2021-03-20	TPT_ineligible	4	TPT Ineligible
EGPAF	Gaza	Mandlakaze	Muzamane PS	G7hnxrBDXd2	1090916	ER_P2	2021-03-20	TX_CURR_TPT_Com	462	TPT Completed
EGPAF	Gaza	Mandlakaze	Muzamane PS	G7hnxrBDXd2	1090916	ER_P2	2021-03-20	TX_CURR_TB_tto	3	Recent Active TB TX
EGPAF	Gaza	Mandlakaze	Muzamane PS	G7hnxrBDXd2	1090916	ER_P2	2021-03-20	TX_CURR_TPT_Not_Comp_POS_Screen	0	Recent Pos TB Screen
EGPAF	Gaza	Mandlakaze	Muzamane PS	G7hnxrBDXd2	1090916	ER_P2	2021-03-20	TX_CURR_W_TPT_last7Mo	55	Actively on TPT
EGPAF	Gaza	Mandlakaze	Muzamane PS	G7hnxrBDXd2	1090916	ER_P2	2021-03-20	TX_CURTot	702	TX_CURR
EGPAF	Gaza	Mandlakaze	Muzamane PS	G7hnxrBDXd2	1090916	ER_P2	2021-03-20	TPT_candidates	182	TPT Candidates
EGPAF	Gaza	Mandlakaze	Muzamane PS	G7hnxrBDXd2	1090916	ER_P2	2021-03-20	TPT_ineligible	3	TPT Ineligible
EGPAF	Gaza	Mandlakaze	Ndolene CS II	tKW7CeVk8cs	1090903	ER_P3	2021-03-20	TX_CURR_TPT_Com	58	TPT Completed
EGPAF	Gaza	Mandlakaze	Ndolene CS II	tKW7CeVk8cs	1090903	ER_P3	2021-03-20	TX_CURR_TB_tto	2	Recent Active TB TX
EGPAF	Gaza	Mandlakaze	Ndolene CS II	tKW7CeVk8cs	1090903	ER_P3	2021-03-20	TX_CURR_TPT_Not_Comp_POS_Screen	0	Recent Pos TB Screen
EGPAF	Gaza	Mandlakaze	Ndolene CS II	tKW7CeVk8cs	1090903	ER_P3	2021-03-20	TX_CURR_W_TPT_last7Mo	46	Actively on TPT
EGPAF	Gaza	Mandlakaze	Ndolene CS II	tKW7CeVk8cs	1090903	ER_P3	2021-03-20	TX_CURTot	269	TX_CURR
EGPAF	Gaza	Mandlakaze	Ndolene CS II	tKW7CeVk8cs	1090903	ER_P3	2021-03-20	TPT_candidates	163	TPT Candidates
EGPAF	Gaza	Mandlakaze	Ndolene CS II	tKW7CeVk8cs	1090903	ER_P3	2021-03-20	TPT_ineligible	2	TPT Ineligible
EGPAF	Gaza	Mandlakaze	Tavane CS II	HZd0k5dqZ9h	1090921	ER_P2	2021-03-20	TX_CURR_TPT_Com	343	TPT Completed
